"u_userid","u_username","u_name","u_email","u_password","u_usertype"
622,"name622","username622","email622@email.com","password622","user"
623,"name623","username623","email623@email.com","password623","user"
624,"name624","username624","email624@email.com","password624","user"
625,"name625","username625","email625@email.com","password625","artist"
626,"name626","username626","email626@email.com","password626","user"
627,"name627","username627","email627@email.com","password627","artist"
628,"name628","username628","email628@email.com","password628","artist"
629,"name629","username629","email629@email.com","password629","user"
630,"name630","username630","email630@email.com","password630","user"
631,"name631","username631","email631@email.com","password631","user"
632,"name632","username632","email632@email.com","password632","user"
633,"name633","username633","email633@email.com","password633","user"
634,"name634","username634","email634@email.com","password634","user"
